_id,id,nickname,battles_in_0,dmg_in_0,winrate_in_0,battles_in_1,dmg_in_1,winrate_in_1,battles_in_4,dmg_in_4,winrate_in_4,battles_in_3,dmg_in_3,winrate_in_3,clantag,is_stats_closed,kills_in_0,spotting_in_0,kills_in_1,spotting_in_1,kills_in_3,spotting_in_3
5fa7fdf8805c92047577ea32,512418625,insider87,1778,2702.31,53.5,6824,19096.9,77,83,2768.75,39.8,3208,11456.94,51.5,RusTD,false,1.4,475.9898762654668,8.3,2475.069021101993,3.89,1937.6206359102243
5fa7fdf8805c92047577ea33,557649631,igorr72,13357,2381.65,52.9,7474,18911.4,82.8,109,2061.81,50.5,3701,10028.75,50.1,RusTD,false,1.2,471.4494272666018,8.17,4027.3149585228794,3.33,2007.955147257498
5fa7fdf8805c92047577ea35,510686603,Гринкевич,934,889.55,45.9,8205,13628.27,64,641,1482.43,38.8,7334,7575.18,50.6,RusTD,false,0.24,471.5032119914347,6.39,3331.872760511883,2.39,3166.054131442596
5fa7fdf8805c92047577ea36,588998989,prototip-x7,15123,1672.12,50,6937,16773.39,65.7,681,2360.69,50.4,6387,10185.16,52.1,RusTD,false,0.72,529.253983997884,7.81,3126.1297390802943,3.72,2712.759041803664
5fa7fdf8805c92047577ea37,656507146,Wanderer92kz,3143,2905.34,54.2,3576,10983.53,72.7,15,3915.4,53.3,9472,10521.54,49.5,RusTD,false,1.39,540.1476296531976,4.47,2617.9479865771814,3.56,1306.9366554054054
5fa7fdf8805c92047577ea38,482752706,SW_Maroder,3119,2713.61,51.6,3806,17406.03,72.4,24,2349.37,45.8,755,9841.28,50.9,RusTD,false,1.13,622.2346906059635,7.84,2991.151865475565,3.53,2112.1761589403973
5fa7fdf8805c92047577ea39,608385265,ruzerone,1003,1561.82,48.6,1244,15961.97,75,8,2693.12,37.5,915,9667.37,52,RusTD,false,0.65,338.49351944167495,7.61,3226.040996784566,3.53,2022.9366120218579
5fa7fdf8805c92047577ea3a,653576442,Алинушка,51,3852.49,60.8,1826,13808.16,77.5,0,0,0,3650,8490.76,47.2,null,false,1.82,658.2352941176471,5.49,2864.4956188389924,2.64,1140.2246575342465
5fa7fdf8805c92047577ea3b,585223855,VoLAnD346,1886,2910.91,53.4,6123,19894.7,78.9,187,2267.49,44.4,5493,12214.62,57.4,RusTD,false,1.28,487.483032873807,9.74,3098.0899885676954,4.14,2397.29473875842
5fa7fdf8805c92047577ea42,597327730,S1rannik,5253,3560.46,55.9,3246,23289.28,72.9,42,2112.16,35.7,2623,11431.91,51.5,null,false,1.32,728.5176089853417,9.63,3600.723659889094,3.45,2718.3495996950055
5fa7fdf8805c92047577ea43,579649892,busnick1,2635,1894.57,51.5,2607,14436.58,78.4,4,4136,50,357,9554.28,52.7,RusTD,false,1.13,443.82846299810245,8.18,2463.0771001150747,3.75,2139.9775910364147
5fa7fdf8805c92047577ea44,512670341,boroda71,1816,510.28,45.8,34922,12454.25,85.9,0,0,0,7,3394,28.6,RusTD,false,0.33,223.76431718061673,5.73,3073.7974629173586,1.14,1294.4285714285713
5fa7fdf8805c92047577ea46,580562072,Sanoman777,14412,2720.2,54,3558,16101.05,75.4,153,4143.05,57.5,1526,12041.8,54.3,RusTD,false,1.07,719.2059394948653,7.85,3398.8057897695335,4.1,2929.054390563565
5fa7fdf8805c92047577ea47,588663957,NiCo93rus,14468,2523.26,51,5636,20939.04,74.1,-1,-1,-1,3490,10367.74,50.6,RusTD,false,0.92,617.773707492397,9.26,2902.7123846699787,3.36,1988.218911174785
5fa7fdf8805c92047577ea48,636176235,STRELOK_918,2308,2198.75,52.4,8259,14609.27,77.8,127,2701.63,48.8,9908,8967.3,48.8,RusTD,false,1.45,474.4887348353553,7.85,3147.127860515801,3.42,1416.7107387969318
5fa7fdf8805c92047577ea49,627016528,sanekrut,1311,1787.97,49.1,4514,17789.68,73.9,79,3681.96,34.2,2566,9597.37,51.8,RusTD,false,0.67,422.93287566742947,8.11,2871.319893664156,3.08,2045.2143413873735
5fa7fdf8805c92047577ea4a,587105054,coterpiller,1837,2457.8,52.5,9346,18501.88,91.2,3,571.33,0,5967,9432.67,49.4,RusTD,false,1.55,441.440391943386,8.23,4096.8676439118335,3.2,2539.8511814982403
5fa7fdf8805c92047577ea4b,380234515,User_Unnamed,907,1532.23,49.5,10221,16884.47,84,19,2096.94,47.4,642,8733.96,55.1,RusTD,false,0.71,553.2105843439912,8.12,3696.642892084923,3.52,1966.8847352024923
5fa7fdf8805c92047577ea4c,584441978,vanadii74,2465,3030.12,62.7,17218,19921.44,91.7,311,2940.01,49.5,713,10903.81,53.4,RusTD,false,1.84,588.1707910750507,10.02,4623.730166105239,3.67,3416.5568022440393
5fa7fdf8805c92047577ea4d,510142618,KirBy,7992,2716.54,54.6,2156,24163.04,76.9,120,4408.19,50.8,1590,11692.33,55.3,RusTD,false,1.26,548.8229479479479,11.28,2890.3436920222634,4.14,2254.266037735849
5fa7fdf8805c92047577ea4e,602851103,DMITRY5,9334,2751,51.1,2961,16882.7,89.8,217,2247.02,42.4,2426,10690.51,50.9,RusTD,false,1.03,599.3310477823013,9.47,3476.177304964539,3.91,2430.1331409727945
5fa7fdf8805c92047577ea4f,590095685,Самосвал777,8473,1426.4,48.7,1849,11668.53,71.5,50,2754.98,50,1912,6348.62,45.3,RusTD,false,0.66,409.7029387466069,5.44,3457.96106003245,2.29,1974.7411087866108
5fa7fdf9805c92047577ea52,502464692,LokDok,8046,1874.48,50.4,177,6969.77,82.5,0,0,0,3,5418.33,66.7,iUA,false,0.72,657.9593586875466,4.43,4035.593220338983,2,1465.3333333333333
5fa7fdf9805c92047577ea54,580099466,Morja4ek,3961,2401.99,53.7,835,6439.25,87.2,0,0,0,37,8206.27,51.4,iUA,false,1.28,645.2719010350921,5,2361.431137724551,4.41,2132.2162162162163
5fa7fdf9805c92047577ea55,514340181,Ykrop_UA_25,1052,1385.02,50.1,242,6351.26,81.4,0,0,0,0,0,0,iUA,false,0.75,486.47433460076047,5.86,2584.5702479338843,0,0
5fa7fdf9805c92047577ea56,492464123,Magesti,2053,1724.51,51.1,814,8103.27,86.5,0,0,0,0,0,0,iUA,false,1.09,433.021919142718,7.28,3060.4840294840296,0,0
5fa7fdf9805c92047577ea58,422807246,бабай-калатун,2339,2792.42,50.6,459,16114.47,54.5,0,0,0,39,9216.1,69.2,iUA,false,0.82,592.5549380076956,6.9,2189.7450980392155,2.77,2807.641025641026
5fa7fdf9805c92047577ea59,589673939,molniya_ua,1938,919.73,49,272,6576.35,81.3,0,0,0,0,0,0,iUA,false,0.6,344.5500515995872,5.21,2756.643382352941,0,0
5fa7fdf9805c92047577ea5a,401859039,Stenli454,3026,1842.29,51.9,22,12853.86,86.4,0,0,0,0,0,0,iUA,false,1.12,476.55419695968277,6.45,6132.090909090909,0,0
5fa7fdf9805c92047577ea5b,507438435,ZLOY_VF79,4385,1613.97,53,3713,9361.08,85.5,0,0,0,11,5459.18,36.4,iUA,false,1.26,231.17240592930446,5.65,2668.866415297603,2.91,983.5454545454545
5fa7fdf9805c92047577ea5c,511190578,LLIAMAH75,3010,1250.32,49.2,3995,9160.21,82.2,0,0,0,57,4856.28,42.1,iUA,false,0.76,384.9827242524917,6.46,2356.866583229036,2.21,1771.2631578947369
5fa7fdf9805c92047577ea5d,482979435,Joijoker,2238,1975.39,53.5,868,8585.52,85.1,0,0,0,5,6491.4,60,iUA,false,1.19,612.2059874888294,6.76,3316.615207373272,3,1872.8
5fa7fdf9805c92047577ea5e,535173342,elzet221,10140,2112.75,52,481,11824.07,91.7,0,0,0,62,8000.79,66.1,iUA,false,1.03,673.2255424063117,6.24,6754.295218295219,4.6,2201.048387096774
5fa7fdf9805c92047577ea61,512312964,Ky_Ky_OT_yKpOB,2094,1686.73,54.9,1047,7830.97,80.9,0,0,0,100,7076.34,51,iUA,false,1.23,546.5611270296084,5.64,2999.961795606495,3.29,3195.6
5fa7fdf9805c92047577ea63,412403983,Licatros,624,1145.9,48.6,8,3567.75,87.5,0,0,0,0,0,0,iUA,false,0.87,311.77884615384613,4,1011.25,0,0
5fa7fdf9805c92047577ea64,589637388,Sonic_UA,2117,1820.92,51.7,9,13093.66,88.9,0,0,0,1,5919,100,iUA,false,0.97,646.9442607463392,8.11,6399.777777777777,2,731
5fa7fdf9805c92047577ea66,513460177,ODESSA84,7703,1490.65,49.7,101,9891.58,81.2,0,0,0,2,8675.5,100,iUA,false,0.68,529.3528495391406,5.83,6138.237623762377,3.5,3614.5
5fa7fdf9805c92047577ea67,421364477,JoshkinKot,8223,1831.52,53.1,1405,9224,82.3,0,0,0,2152,9661.31,49.7,iUA,false,1.03,711.3928006810166,5.54,4425.299644128114,3.12,2409.07156133829
5fa7fdf9805c92047577ea68,623054407,BeBux_UA,429,1998.74,58,20,9801.85,90,0,0,0,69,7210.33,55.1,iUA,false,1.46,508.61538461538464,8.9,2589.75,5.42,1555.9420289855072
5fa7fdf9805c92047577ea69,585082836,Джура76,4608,1381.23,50.6,2124,9461.56,86.3,0,0,0,612,9867.7,47.5,iUA,false,0.8,554.9485677083334,5.84,4589.089924670433,3.68,3293.4379084967322
5fa7fdf9805c92047577ea6a,497940456,kotyshka,602,1096.48,52,181,3860.27,89.5,0,0,0,2,2149,50,iUA,false,0.81,371.27740863787375,5.28,1662.1381215469614,1,379
5fa7fdf9805c92047577ea6b,604495372,CWATok,5,1504.6,20,20,5177.75,80,0,0,0,0,0,0,iUA,false,0.6,307.8,5.6,629.5,0,0
5fa7fdf9805c92047577ea6c,508803546,prokoprpg,3719,778.51,48.2,260,5183.27,83.5,0,0,0,0,0,0,iUA,false,0.4,440.79376176391503,4.3,3190.730769230769,0,0
5fa7fdf9805c92047577ea6d,578992610,Parti3anDpUa,1419,1398.73,51.4,24,3430.62,91.7,0,0,0,0,0,0,iUA,false,0.91,398.7899929527837,5.08,1863.7083333333333,0,0
5fa7fdf9805c92047577ea6e,500887643,YA_XOXOL,3447,1695.26,51.4,92,7954,85.9,0,0,0,0,0,0,iUA,false,0.97,688.2808239048447,4.73,5273.79347826087,0,0
5fa7fdf9805c92047577ea6f,512160483,andrewkotovskii,2271,1811.52,54.6,1127,6835.45,87.6,0,0,0,0,0,0,iUA,false,1.35,375.9942756494936,5.63,2977.231588287489,0,0
5fa7fdf9805c92047577ea72,382960356,RabbitD,2049,1472.65,51.3,711,11871.08,83.7,0,0,0,46,7259.19,50,iUA,false,0.88,410.7984382625671,6.49,3652.8241912798876,2.5,2147.7608695652175
5fa7fdf9805c92047577ea73,382951724,AnorTZ,1652,1457.12,50.9,105,6062.83,92.4,0,0,0,45,8242,46.7,iUA,false,0.92,428.3861985472155,4.51,5546.295238095238,2.73,1234.3777777777777
5fa7fdf9805c92047577ea77,511171243,Bemep,1197,1237.4,55.8,958,6176.67,80.2,0,0,0,0,0,0,iUA,false,0.93,361.3492063492063,5.85,2352.6398747390394,0,0
5fa7fdf9805c92047577ea78,493417961,NebaizOD,758,1791.01,54.1,9,3017.44,88.9,0,0,0,0,0,0,iUA,false,1.49,384.05936675461743,3.89,1027.111111111111,0,0
5fa7fdf9805c92047577ea7a,385991658,xxxERAxxx,1746,1416.03,51.6,406,5436.89,83,0,0,0,0,0,0,iUA,false,0.81,443.33218785796106,4.69,2020.076354679803,0,0
5fa7fdf9805c92047577ea7b,443912717,EvilRabbit,1272,2002.09,54.4,58,6251.15,84.5,0,0,0,0,0,0,iUA,false,1.18,649.5345911949686,5.72,3351.2241379310344,0,0
5fa7fdf9805c92047577ea7c,513797525,psiho_pad,2681,1735.67,49.6,363,8173.41,90.1,0,0,0,0,0,0,iUA,false,0.85,621.7407683700112,5.86,4137.0716253443525,0,0
5fa7fdf9805c92047577ea7d,509736110,voin_UA,1751,1635.7,51.6,110,4112.2,63.6,0,0,0,0,0,0,iUA,false,0.97,542.571673329526,4.27,1962.6636363636364,0,0
5fa7fdf9805c92047577ea7e,512158036,dimonhik99,1470,1280.96,53.2,6774,13376.18,80.8,5,1104.8,40,134,9651.67,44.8,iUA,false,0.93,355.0469387755102,7.39,2869.7069678181283,3.19,2183
5fa7fdf9805c92047577ea80,502430497,wot_govno,2211,1885.75,52.5,508,9818.91,82.3,0,0,0,15,5936.06,40,iUA,false,1.25,481.1895070104025,6.21,4028.3444881889764,2.73,2281.8
5fa7fdf9805c92047577ea81,381075133,XxANARHISTxX,1271,1893.47,52.5,602,7024.6,88.7,0,0,0,0,0,0,iUA,false,1.29,409.3288749016522,6.57,3115.0033222591364,0,0
5fa7fdf9805c92047577ea82,471621914,BERKUT_UA,2384,1992.43,51.9,130,10226.83,88.5,0,0,0,8,9175,37.5,iUA,false,0.89,756.2302852348994,5.94,7213.215384615384,3.25,1311
5fa7fdf9805c92047577ea84,577908171,kentrus,2882,2186.46,53.4,1226,10116.41,90.4,0,0,0,91,9256.25,53.8,iUA,false,1.31,580.7123525329632,6.71,3728.730831973899,3.97,3347.076923076923
5fa7fdf9805c92047577ea87,497822192,PioneerUA,873,1681.11,53.6,413,9354.86,79.9,0,0,0,1,5796,0,iUA,false,1.12,326.6277205040092,7,2322.1113801452784,6,2738
5fa7fdf9805c92047577ea88,512315953,ДиманБТГР,6772,3093.97,55.2,6065,23843.47,73.3,576,2776.14,48.8,7433,14646.81,57,CRL,false,1.34,607.0041346721796,10.62,2964.695960428689,5.18,2783.7256827660435
5fa7fdf9805c92047577ea8a,469214331,каз500,2080,2470.45,50.3,579,17003.67,73.1,313,1936.33,41.5,1369,10712.03,48.6,CRL,false,1.01,516.7052884615384,6.97,2064.991364421416,3.7,1565.3133674214755
5fa7fdf9805c92047577ea8b,768362578,FAUsT101410,70,1079.38,48.6,221,6452.77,71.9,0,0,0,0,0,0,CRL,false,0.51,392,4.4,1630.5565610859728,0,0
5fa7fdf9805c92047577ea8c,512607699,Я_ОсТоРоЖнО_Я,11,1006.18,36.4,39,6755.43,92.3,0,0,0,3,4189.33,0,CRL,false,0.45,304,7.03,2983.5641025641025,2,1418
5fa7fdfa805c92047577ea8e,578188810,Alex_Navalnyy,976,2745.64,53.9,8,15419.25,75,0,0,0,2,10544,50,ЗАВ0Д,false,0.87,745.4631147540983,6.88,1716.25,4,4095.5
5fa7fdfa805c92047577ea8f,595741728,Azverg,2183,3259.62,59.6,1890,14318.84,91.4,0,0,0,331,14281.17,53.8,ЗАВ0Д,false,1.9,783.0884104443427,7.77,3892.2931216931215,6.18,2524.716012084592
5fa7fdfa805c92047577ea90,503388226,LaFaete,350,2031.28,52,2761,9150.72,85.2,0,0,0,158,7912.61,55.1,ЗАВ0Д,false,1.4,419.52285714285716,7.98,2093.3027888446213,2.79,2174.6898734177216
5fa7fdfa805c92047577ea91,511180706,PotatoSpy,784,5080.42,60.8,60,21694.38,75,0,0,0,42,14468.88,50,ЗАВ0Д,false,1.7,470.6658163265306,8.85,2540.5333333333333,4.12,1812.6190476190477
5fa7fdfa805c92047577ea92,489868974,TheDude,668,3002.09,55.8,37,9374.86,70.3,0,0,0,342,11898.5,60.2,ЗАВ0Д,false,1.17,444.61526946107784,6.49,1177.081081081081,4.59,1538.9766081871346
5fa7fdfa805c92047577ea93,402767949,стекломой,782,1867.07,55.6,164,14578.14,86,0,0,0,29,12891.41,51.7,ЗАВ0Д,false,1.42,368.68286445012785,6.61,3819.689024390244,3.93,2316.862068965517
5fa7fdfa805c92047577ea95,601147030,S_Jet,2862,2288.82,53.4,423,7732.28,82.7,0,0,0,7,3813.14,42.9,ЗАВ0Д,false,1.05,495.30573025856046,7.38,2104.326241134752,2.14,2065.4285714285716
5fa7fdfa805c92047577ea97,578371929,ПыхПых,5071,2844.41,56.7,466,17001.23,94.8,0,0,0,215,14737.86,59.5,ЗАВ0Д,false,1.68,513.4016959179648,8.75,7022.598712446352,6.96,2508.125581395349
5fa7fdfa805c92047577ea99,485677277,souce,3090,1935.97,52.5,268,7903.14,85.4,0,0,0,99,8631.23,46.5,ЗАВ0Д,false,1.08,455.9061488673139,5.11,3952.3507462686566,3.95,1679.828282828283
5fa7fdfa805c92047577ea9a,383707088,Chuchelo,933,2024.63,52.3,21,11343.71,100,0,0,0,121,6379.27,53.7,ЗАВ0Д,false,1.21,378.04180064308684,6.29,2897.095238095238,3.51,1372.0661157024792
5fa7fdfa805c92047577ea9b,470213413,Bazen,1996,2682.1,51.9,630,13672.19,71.4,16,3110.18,68.8,362,10888.41,56.4,ЗАВ0Д,false,0.94,630.5120240480962,6.66,2748.6714285714284,3.9,2606.339779005525
5fa7fdfa805c92047577ea9c,431787564,VIPIEMZALUBOV,2363,1709.63,52.2,209,5282.98,74.6,0,0,0,8,7992.62,62.5,ЗАВ0Д,false,1.16,359.82268303004656,4.87,2419.9425837320573,5.13,1152.125
5fa7fdfa805c92047577ea9d,499146376,NickNavis,630,986,46.2,207,7933.41,82.1,0,0,0,0,0,0,ЗАВ0Д,false,0.56,260.7761904761905,6.75,3852.7971014492755,0,0
5fa7fdfa805c92047577ea9f,583340914,ooum,1356,948.07,47.6,1458,5352.99,86.4,0,0,0,0,0,0,ЗАВ0Д,false,0.54,418.64085545722713,5.08,2538.877229080933,0,0
5fa7fdfa805c92047577eaa0,581838430,MASTER_SALOED,1543,2641.87,57.6,307,11448.08,92.5,0,0,0,0,0,0,ЗАВ0Д,false,1.68,621.9863901490603,8.14,4567.465798045602,0,0
5fa7fdfa805c92047577eaa1,592656511,Fei_Wong_King,56,3227.67,80.4,15,5605,93.3,0,0,0,0,0,0,ЗАВ0Д,false,3.43,341.57142857142856,8.67,1391.2666666666667,0,0
5fa7fdfa805c92047577eaa2,510590817,Mekaniac,864,3134.3,55.8,45,15985.2,80,0,0,0,235,12018.09,55.7,ЗАВ0Д,false,1.13,617.0243055555555,8.07,4831.7555555555555,4.49,2807.2382978723404
5fa7fdfa805c92047577eaa4,584506248,G1RMAN,1536,1891.45,54.2,325,9174.37,77.2,0,0,0,54,7569.96,53.7,ЗАВ0Д,false,1.25,517.177734375,5.92,2858.7415384615383,3.54,1950.4259259259259
5fa7fdfa805c92047577eaa6,412193860,Vagosya,2763,1199.8,48.2,752,5846.2,78.9,0,0,0,284,8481.84,46.8,ЗАВ0Д,false,0.71,449.40390879478826,5.22,3229.277925531915,3.29,1348.718309859155
5fa7fdfa805c92047577eaa7,498358639,cacok26rus,2178,2080.51,58.7,547,13224.7,94,0,0,0,0,0,0,ЗАВ0Д,false,1.21,767.0913682277319,6.64,5609.389396709324,0,0
5fa7fdfa805c92047577eaa9,601340080,oguvan,36,3033.63,66.7,127,5727.81,95.3,0,0,0,0,0,0,ЗАВ0Д,false,3,362.8611111111111,9.75,1157.724409448819,0,0
5fa7fdfa805c92047577eaab,494506001,l_Omega_l,0,0,0,0,0,0,0,0,0,0,0,0,ЗАВ0Д,false,0,0,0,0,0,0
5fa7fdfa805c92047577eaac,615877315,sergeanttrololo,261,1228.63,46,381,7281.06,84.8,0,0,0,19,5469.42,57.9,ЗАВ0Д,false,0.71,373.32183908045977,6.96,1785.002624671916,2.47,1443.157894736842
5fa7fdfd805c92047577eaad,575051741,XuTpbIu43,0,0,0,21,6711.61,90.5,0,0,0,0,0,0,BЯTИЧ,false,0,0,4.95,2182.5238095238096,0,0
5fa7fdfd805c92047577eab0,596811373,komotd,5882,1466.05,49.4,5277,13092.8,82.2,31,1270.19,41.9,184,6344.35,44,BĐSM,false,0.8,423.15300918055084,6.96,3167.9531931021415,2.24,1858.429347826087
5fa7fdfd805c92047577eab1,611442624,alexandrSn43,69,563.68,47.8,2064,6849.23,77.4,0,0,0,9,2939.33,33.3,BЯTИЧ,false,0.3,239.2463768115942,4.11,1596.296511627907,0.44,1215.111111111111
5fa7fdfd805c92047577eab3,578345956,InStream,119,1141.79,51.3,7197,13047.67,88.9,0,0,0,7,7903.14,42.9,BЯTИЧ,false,0.92,284.1764705882353,6.85,2744.1832708072807,2.43,1294
5fa7fdfd805c92047577eab4,620681223,ппп123,633,2422.05,50.1,46,11664.73,47.8,1,3511,100,958,9085.07,51.8,BЯTИЧ,false,0.82,526.8072669826224,5.5,2479.0652173913045,3.14,1809.3590814196243
5fa7fdfd805c92047577eab5,576154358,xxxNAF_NAFxxx,511,1305.44,52.1,851,8405.95,77.7,0,0,0,391,6148.37,47.8,BЯTИЧ,false,0.7,376.9706457925636,6.57,1783.1551116333726,2.47,1935.4757033248081
5fa7fdfd805c92047577eab7,384941305,voron43rus,1335,1001.05,48.4,45,3716.82,80,0,0,0,2,2832.5,50,BЯTИЧ,false,0.65,334.12284644194756,4.64,1572.2666666666667,1.5,1586
5fa7fdfd805c92047577eab8,490632440,DarkKirov,17,670.41,52.9,732,6068.57,80.5,0,0,0,1,5163,100,BЯTИЧ,false,0.47,248.2941176470588,5.19,1204.0273224043715,3,1735
5fa7fdfd805c92047577eab9,488320711,Тема43,233,461.17,42.1,3047,6033.2,83.4,1,593,0,114,3276.88,46.5,BЯTИЧ,false,0.27,294.19742489270385,4.6,1943.34558582212,1.53,1106.0877192982457
5fa7fdfd805c92047577eabc,588577330,Glavkus,4469,1103.78,49.8,778,4142.9,76.1,0,0,0,14,2565.07,35.7,БСН,false,0.66,488.3132691877378,5.33,2881.596401028278,1.07,578.6428571428571
5fa7fdfd805c92047577eabe,535990778,Lynx76,1589,1073.22,49.7,4098,11906.59,87.8,0,0,0,498,8971.41,52.6,БСН,false,0.7,406.8143486469478,7.06,3890.4370424597364,3.35,2305.429718875502
5fa7fdfd805c92047577eac4,512213609,knishch,198,497.32,36.4,4757,8425.87,86.8,0,0,0,9,6499.33,33.3,БСН,false,0.18,309.59090909090907,6.15,3243.435568635695,2.44,2603.8888888888887
5fa7fdfd805c92047577eac5,503830822,v0van77,1630,1267.99,49.8,126,6467.25,76.2,0,0,0,1,5611,100,БСН,false,0.73,367.14171779141105,5.22,2242.3888888888887,1,28
5fa7fdfd805c92047577eac6,508019607,ВЕКГЫВ,1773,1472.63,52.8,737,6548.7,79.6,0,0,0,122,7407.79,50.8,БСН,false,0.99,475.23745064861816,5.35,2337.989145183175,2.86,1668.7295081967213
5fa7fdfd805c92047577eac7,513136464,Uniwersal1,2380,894.48,48.4,460,7730.86,78.5,0,0,0,2,4388,100,БСН,false,0.54,210.2310924369748,5.48,3916.4521739130437,3,1679.5
5fa7fdfd805c92047577eac8,497653140,EvGenius,1607,1287.31,49.7,20,2897.25,90,0,0,0,0,0,0,БСН,false,0.79,169.94586185438706,5.25,1075.3,0,0
5fa7fdfd805c92047577eacb,618283922,hellwolf777,862,1574.51,52,1832,12761.78,87,0,0,0,63,6976.63,46,БСН,false,0.86,497.45011600928075,6.38,3991.3744541484716,2.4,1946.2222222222222
5fa7fdfd805c92047577eacc,622587817,Дренай,296,1406.33,50.3,1891,12925.85,93,0,0,0,8,5001.5,50,БСН,false,1.03,372.10472972972974,7.86,5311.561607615018,3.25,2091
5fa7fdfd805c92047577eacf,581440174,rulia777,254,857.3,46.1,8074,9035.22,83.7,0,0,0,206,4624.69,44.7,БСН,false,0.52,310.1653543307087,5.21,3260.054248204112,1.66,1747.3640776699028
5fa7fdfd805c92047577ead1,620435670,Р_а_т_н_и_к,213,2639.75,50.2,3502,13348.5,91.3,0,0,0,938,9451.13,51.4,БСН,false,1.28,413.2723004694836,8.32,3804.5890919474587,3.5,1626.90618336887
5fa7fdfd805c92047577ead3,584915763,Давид2001,330,2514.6,51.8,12658,15132.65,88.4,7,2324.42,57.1,1151,8834.88,51.5,О-П-Г,false,1.56,447.4969696969697,7.82,3897.617080107442,2.78,2622.8175499565596
5fa7fdfd805c92047577ead4,611024420,CTPATATOP,2341,2085.33,51.4,9404,13301.04,76.1,23,2981.6,26.1,1074,7656.84,48.3,KOKA,false,1.16,320.81119179837674,6.67,2768.5431731178223,2.62,1913.6964618249535
5fa7fdfd805c92047577ead5,578000299,Трус77,3370,2863.88,54.2,1839,10812.79,71,0,0,0,2592,11065.49,50,О-П-Г,false,1.31,654.9637982195845,6.34,1645.5611745513866,3.82,1589.2484567901236
5fa7fdfd805c92047577ead6,557553431,KerimGSS620329T,343,1685.37,45.2,10149,13372.09,79.7,0,0,0,188,3366.88,25,null,false,0.68,408.0466472303207,7.43,2809.73623017046,1.22,668.2074468085107
5fa7fdfd805c92047577ead8,778221377,Bingu03,786,2385.82,51.1,809,16782.19,82.1,-1,-1,-1,435,10461.94,51,О-П-Г,false,0.73,470.5979643765903,7.73,3793.31891223733,3.17,2599.7011494252874
5fa7fdfd805c92047577ead9,583632295,Sanya33,13582,2607.4,51.2,2295,12244.5,82.7,1,1826,100,2708,11683.75,52.4,null,false,0.99,553.9497864821087,6.5,4592.533333333334,3.95,2248.9471935007386
5fa7fdfd805c92047577eada,779350421,Linka96,880,2612.32,53.6,930,14719.62,92.8,0,0,0,0,0,0,О-П-Г,false,1.98,275.49886363636364,8.07,3302.1602150537633,0,0
5fa7fdfd805c92047577eadc,513106956,ALEXRASS775,11836,1040.52,46.9,170,5186.41,78.2,0,0,0,6,1778.33,83.3,О-П-Г,false,0.48,390.8382899628253,3.89,1711.6470588235295,0.5,1260.3333333333333
5fa7fdfd805c92047577eadd,637693180,SOLO_Rossa,23005,3017.21,56.9,71,10683.73,81.7,0,0,0,18,10311.44,72.2,null,false,1.24,941.7381438817648,6.48,2631.4225352112676,3.22,2703.3333333333335
5fa7fdfd805c92047577eadf,579258888,BasTiON911,6690,2326.28,53.2,7015,17333.35,81.8,78,4223.15,50,3123,12579.81,51.6,null,false,1.16,389.4781763826607,8.19,2898.3548111190307,4.48,2129.813320525136
5fa7fdfd805c92047577eae0,513200654,ARMATURINA,3353,2803.16,52.5,2199,16919.06,70.6,28,2337.85,39.3,1133,8828.04,48.4,A1arM,false,1.22,443.24246943036087,6.67,2575.427012278308,3.04,1790.4819064430715
5fa7fdfd805c92047577eae1,594192138,бася2012,4945,2101.7,50.4,2435,14278.53,74.3,0,0,0,5812,9206.88,49.8,О-П-Г,false,0.77,542.6616784630941,7.51,2930.0537987679672,2.84,2320.769442532691
5fa7fdfd805c92047577eae2,593833061,Куча_песка,1543,2685.54,51.3,620,15448.79,75.6,0,0,0,26,8822.92,50,Easr,false,0.94,580.3577446532728,7.79,2982.782258064516,3.04,1892.3846153846155
5fa7fdfe805c92047577eae3,591729490,str-1,2575,1910,50.6,1559,16930.4,79,76,3213.47,46.1,11692,15752.55,68.6,Ardor,false,0.96,411.12077669902914,8.74,4101.3893521488135,5.64,2644.2158741019502
5fa7fdfe805c92047577eae4,601869656,Deathstroke_beY,2130,3185.75,56.2,8542,11553.14,76.9,155,3244.79,36.1,6259,15439.94,65.3,Ardor,false,1.28,588.3788732394366,6.04,2343.4823226410676,5.61,2720.7309474356925
5fa7fdfe805c92047577eae5,499755639,Pro100_Elvis,369,3353.25,59.1,183,14390.26,85.8,13,3637.07,61.5,2216,14456.51,63.7,Ardor,false,1.45,559.4146341463414,7.97,2881.3661202185795,5.2,2805.970216606498
5fa7fdfe805c92047577eae6,396516782,nEvelDoom,493,3174.9,56.6,3045,14357.66,65.2,2,1510.5,50,1408,14312.46,65.3,Ardor,false,1.33,673.1541582150102,6.24,3004.832183908046,5.02,2466.7045454545455
5fa7fdfe805c92047577eae8,410318417,дежурный_ЭЛ,6816,2556.46,57.1,10137,20379.02,79.2,120,3470.33,40.8,9683,12860.91,54.2,Ardor,false,1.56,579.1509683098592,8.92,4227.462661536943,4.44,2511.994526489724
